시도교육청코드,시도교육청명,행정표준코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일자
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220404,31.00,하이라이스*1.2.5.6.10.12.13.<br/>팽이장국*5.6.13.<br/>치킨스낵랩*1.2.5.6.13.15.18.<br/>깍두기*9.13.<br/>흑임자라떼*2.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1307.9 Kcal,탄수화물(g) : 187.1<br/>단백질(g) : 56.4<br/>지방(g) : 48.4<br/>비타민A(R.E) : 269.3<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 1.0<br/>비타민C(mg) : 17.3<br/>칼슘(mg) : 638.3<br/>철분(mg) : 5.0,20220411
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220405,35.00,김가루주먹밥*13.<br/>돈등뼈칼국수*1.5.6.10.<br/>야채춘권&칠리소스*1.5.6.10.12.13.<br/>겉절이*9.13.<br/>감귤음료*5.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1067.4 Kcal,탄수화물(g) : 187.0<br/>단백질(g) : 38.4<br/>지방(g) : 16.9<br/>비타민A(R.E) : 505.8<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 91.7<br/>칼슘(mg) : 177.5<br/>철분(mg) : 6.0,20220412
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220406,46.00,꽈배기*1.2.5.6.<br/>미역장국*5.6.13.<br/>제육덮밥*5.6.10.<br/>치즈알감자구이*2.5.13.<br/>깍두기*9.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,980.6 Kcal,탄수화물(g) : 134.1<br/>단백질(g) : 52.9<br/>지방(g) : 30.2<br/>비타민A(R.E) : 256.0<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 15.6<br/>칼슘(mg) : 214.6<br/>철분(mg) : 7.7,20220413
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220407,36.00,팽이장국*5.6.13.<br/>닭갈비볶음밥*2.5.6.13.15.16.18.<br/>반달메밀전병*2.3.5.6.9.10.16.<br/>배추김치*9.13.<br/>사과*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,782.7 Kcal,탄수화물(g) : 122.7<br/>단백질(g) : 53.7<br/>지방(g) : 13.6<br/>비타민A(R.E) : 439.5<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 29.6<br/>칼슘(mg) : 234.5<br/>철분(mg) : 5.9,20220414
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220408,35.00,김가루돼지고기주먹밥*5.6.10.13.<br/>쫄면야채무침(大)*5.6.13.<br/>배추된장국*5.6.13.<br/>짬뽕군만두*1.5.6.10.16.18.<br/>배추김치*9.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1047.9 Kcal,탄수화물(g) : 141.6<br/>단백질(g) : 43.7<br/>지방(g) : 38.8<br/>비타민A(R.E) : 764.7<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 30.1<br/>칼슘(mg) : 210.2<br/>철분(mg) : 4.2,20220415
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220411,30.00,왕만두콩나물밥&양념장*1.5.6.10.16.18.<br/>치즈에그타르트*1.2.5.6.<br/>배추된장국*5.6.13.<br/>볶음김치*9.13.<br/>두부달걀부침*1.5.6.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1160.9 Kcal,탄수화물(g) : 172.8<br/>단백질(g) : 44.7<br/>지방(g) : 34.4<br/>비타민A(R.E) : 253.1<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 17.4<br/>칼슘(mg) : 228.5<br/>철분(mg) : 4.9,20220418
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220412,33.00,미트볼스파게티*1.2.5.6.10.12.13.16.<br/>양송이스프*2.5.6.13.<br/>스틱마늘빵*2.5.6.16.<br/>제리뽀*<br/>할라피뇨&오이피클*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1592.6 Kcal,탄수화물(g) : 235.4<br/>단백질(g) : 47.4<br/>지방(g) : 56.5<br/>비타민A(R.E) : 569.5<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 1.0<br/>비타민C(mg) : 37.5<br/>칼슘(mg) : 344.1<br/>철분(mg) : 9.8,20220419
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220413,44.00,김가루볶음밥*1.2.5.6.10.13.15.<br/>얼큰어묵국*1.5.6.13.<br/>베이컨로제떡볶이*1.2.5.6.10.12.16.<br/>깍두기*9.13.<br/>군옥수수아몬드*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,959.8 Kcal,탄수화물(g) : 147.0<br/>단백질(g) : 53.8<br/>지방(g) : 25.6<br/>비타민A(R.E) : 630.4<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 73.9<br/>칼슘(mg) : 260.9<br/>철분(mg) : 5.3,20220420
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220414,34.00,참치김치주먹밥*5.9.12.13.<br/>바지락칼국수*5.6.8.13.18.<br/>육전*1.2.5.6.10.15.16.<br/>겉절이*9.13.<br/>우리쌀식혜*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1184.7 Kcal,탄수화물(g) : 199.5<br/>단백질(g) : 51.4<br/>지방(g) : 17.8<br/>비타민A(R.E) : 276.2<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 26.6<br/>칼슘(mg) : 239.3<br/>철분(mg) : 12.5,20220421
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220415,34.00,김가루돼지고기주먹밥*  (5.6.10.13.)<br/>카레우동*  (2.5.6.10.12.16.18.)<br/>얼큰김치콩나물국*  (5.6.9.13.)<br/>에그토르티아*  (1.2.5.6.10.12.18.)<br/>깍두기*  (9.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1150.5 Kcal,탄수화물(g) : 180.5<br/>단백질(g) : 52.8<br/>지방(g) : 33.4<br/>비타민A(R.E) : 1023.3<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 1.3<br/>비타민C(mg) : 36.8<br/>칼슘(mg) : 372.8<br/>철분(mg) : 18.2,20220422
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220418,31.00,김가루주먹밥*  (13.)<br/>김치유부우동*  (1.2.5.6.9.13.18.)<br/>왕돈까스&브라운소스*  (1.2.5.6.10.12.13.15.16.)<br/>깍두기*  (9.13.)<br/>오렌지*  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1378.1 Kcal,탄수화물(g) : 183.9<br/>단백질(g) : 48.2<br/>지방(g) : 58.1<br/>비타민A(R.E) : 840.7<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 60.8<br/>칼슘(mg) : 367.9<br/>철분(mg) : 6.7,20220425
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220419,36.00,얼큰짬뽕(1/2)*  (1.5.6.9.13.17.18.)<br/>돼지불고기짜장볶음밥*  (1.2.5.6.10.)<br/>꿔바로우&흑당소스*  (5.6.10.)<br/>깍두기*  (9.13.)<br/>요구르트*  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1018.7 Kcal,탄수화물(g) : 173.4<br/>단백질(g) : 42.0<br/>지방(g) : 19.2<br/>비타민A(R.E) : 513.1<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 1.2<br/>비타민C(mg) : 27.7<br/>칼슘(mg) : 359.4<br/>철분(mg) : 10.9,20220426
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220420,44.00,스모어*  (2.5.6.16.)<br/>잔치국수*  (1.5.6.13.)<br/>볶음김치*  (9.13.)<br/>매콤어묵볶음주먹밥*  (1.5.6.13.16.18.)<br/>소떡소떡*  (1.5.6.10.12.15.16.18.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,825.1 Kcal,탄수화물(g) : 149.8<br/>단백질(g) : 33.7<br/>지방(g) : 17.1<br/>비타민A(R.E) : 666.5<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 38.6<br/>칼슘(mg) : 162.3<br/>철분(mg) : 3.8,20220427
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220421,35.00,장조림버터볶음밥*  (1.2.5.6.10.13.18.)<br/>파마산크림스프&크루통*  (1.2.5.6.13.)<br/>깍두기*  (9.13.)<br/>오렌지망고주스*  <br/>구슬떡볶이*  (1.5.6.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1308.6 Kcal,탄수화물(g) : 190.5<br/>단백질(g) : 48.1<br/>지방(g) : 38.2<br/>비타민A(R.E) : 451.5<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 7.7<br/>칼슘(mg) : 400.9<br/>철분(mg) : 3.4,20220428
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220422,33.00,오므라이스&브라운소스*  (1.2.5.6.9.10.12.13.14.16.18.)<br/>버섯매운탕*  (5.6.13.)<br/>닭다리후라이드&치킨양념소스*  (1.2.5.6.12.13.15.16.)<br/>깍두기*  (9.13.)<br/>자몽에이드*  (5.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,857.9 Kcal,탄수화물(g) : 145.3<br/>단백질(g) : 41.5<br/>지방(g) : 14.5<br/>비타민A(R.E) : 344.7<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 76.2<br/>칼슘(mg) : 130.9<br/>철분(mg) : 4.0,20220429
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220425,31.00,돼지불고기덮밥*  (1.2.5.6.7.10.13.18.)<br/>팽이장국*  (5.6.13.)<br/>오코노미야끼*  (1.2.5.6.13.16.17.18.)<br/>깍두기*  (9.13.)<br/>매실음료*  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1266.9 Kcal,탄수화물(g) : 181.1<br/>단백질(g) : 96.4<br/>지방(g) : 23.5<br/>비타민A(R.E) : 861.2<br/>티아민(mg) : 1.0<br/>리보플라빈(mg) : 1.6<br/>비타민C(mg) : 35.4<br/>칼슘(mg) : 231.6<br/>철분(mg) : 10.9,20220502
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20220426,36.00,김가루주먹밥*  (13.)<br/>매콤해물볶음우동(大)*  (5.6.9.13.17.)<br/>가쓰오장국*  (5.6.13.)<br/>핫도그&케찹*  (1.2.5.6.10.12.15.)<br/>배추김치*  (9.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1234.5 Kcal,탄수화물(g) : 175.6<br/>단백질(g) : 75.2<br/>지방(g) : 28.2<br/>비타민A(R.E) : 669.4<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 30.4<br/>칼슘(mg) : 378.6<br/>철분(mg) : 21.2,20220503
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20250324,50.00,깍두기볶음밥 (5.6.9.13)<br/>미소국 (5.6)<br/>마늘쫑무침 (5.6.13)<br/>배추김치 (9)<br/>마늘베이글 (2.5.6.13)<br/>돈까스샐러드(허니소스) (1.2.5.6.10),쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산,2801.7 Kcal,탄수화물(g) : 415.4<br/>단백질(g) : 87.4<br/>지방(g) : 84.9<br/>비타민A(R.E) : 1145.9<br/>티아민(mg) : 2.2<br/>리보플라빈(mg) : 7.1<br/>비타민C(mg) : 24.0<br/>칼슘(mg) : 796.0<br/>철분(mg) : 17.2,20250331
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20250325,68.00,백미밥 <br/>달래된장국 (5.6)<br/>콩나물무침 (5)<br/>사과 <br/>제육볶음 (5.6.10.13)<br/>야채달걀말이 (1)<br/>배추김치 (9),쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산,1178.8 Kcal,탄수화물(g) : 69.7<br/>단백질(g) : 57.2<br/>지방(g) : 71.6<br/>비타민A(R.E) : 234.4<br/>티아민(mg) : 1.3<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 16.4<br/>칼슘(mg) : 241.4<br/>철분(mg) : 5.8,20250401
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20250326,45.00,추가밥 <br/>비빔국수 (5.6.9.13)<br/>돈육메추리알조림 (1.5.6.10.13)<br/>오징어부추전 (1.6.17)<br/>배추김치 (9)<br/>딸기 ,쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산,1260.3 Kcal,탄수화물(g) : 204.6<br/>단백질(g) : 59.9<br/>지방(g) : 18.5<br/>비타민A(R.E) : 239.3<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 1.6<br/>비타민C(mg) : 75.4<br/>칼슘(mg) : 205.4<br/>철분(mg) : 5.9,20250402
﻿B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20250327,60.00,백미밥 <br/>육개장 (1.16)<br/>소시지감자볶음 (2.5.6.10.13.15.16)<br/>떡강정 (5.6.12.13)<br/>간고등어구이 (6.7)<br/>배추김치 (9),쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산,1163.8 Kcal,탄수화물(g) : 161.6<br/>단백질(g) : 52.7<br/>지방(g) : 33.1<br/>비타민A(R.E) : 223.4<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 1.3<br/>비타민C(mg) : 48.3<br/>칼슘(mg) : 243.0<br/>철분(mg) : 5.7,20250403
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20250328,50.00,백미밥 <br/>쑥갓어묵국 (5.6.13)<br/>미트볼케찹조림 (1.2.5.6.10.12.13.15.16)<br/>브로콜리무침 <br/>닭볶음탕 (5.6.13.15)<br/>깍두기 (9)<br/>요구르트 (2),쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산,979.9 Kcal,탄수화물(g) : 116.2<br/>단백질(g) : 66.5<br/>지방(g) : 28.7<br/>비타민A(R.E) : 295.8<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 1.3<br/>비타민C(mg) : 32.2<br/>칼슘(mg) : 245.0<br/>철분(mg) : 5.5,20250404
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20250331,50.00,백미밥 <br/>김치수제비 (6.9)<br/>오이생채 (13)<br/>두부구이&양념장 (5.6.13)<br/>수제파닭꼬치 (6.12.13.15)<br/>깍두기 (9)<br/>코코넛음료 ,쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산,1220.9 Kcal,탄수화물(g) : 185.2<br/>단백질(g) : 62.6<br/>지방(g) : 24.2<br/>비타민A(R.E) : 221.7<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 1.2<br/>비타민C(mg) : 26.2<br/>칼슘(mg) : 410.6<br/>철분(mg) : 7.3,20250407
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20250401,65.00,팽이버섯된장국 (5.6.13)<br/>청경채나물 <br/>고추참치덮밥 (5.6.13)<br/>스크램블드에그 (1)<br/>소시지구이&머스타드 (1.2.5.6.10.16.18)<br/>배추김치 (9),돼지고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 두부(콩):수입<br/>비고 : 참치:원양,1776.7 Kcal,탄수화물(g) : 133.3<br/>단백질(g) : 52.3<br/>지방(g) : 114.6<br/>비타민A(R.E) : 281.5<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 1.4<br/>비타민C(mg) : 56.9<br/>칼슘(mg) : 357.1<br/>철분(mg) : 7.6,20250408
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20250402,40.00,백미밥 <br/>들깨무채국 (5.6)<br/>돈육김치볶음 (9.10.13.5.6)<br/>분홍소시지전 (1.2.5.6.10.15.16)<br/>깍두기 (9)<br/>황치즈파이 (1.2.5.6)<br/>오이&쌈장 (5.6.13),돼지고기 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>비고 : ,1463.4 Kcal,탄수화물(g) : 237.4<br/>단백질(g) : 56.8<br/>지방(g) : 32.2<br/>비타민A(R.E) : 93.7<br/>티아민(mg) : 1.3<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 45.1<br/>칼슘(mg) : 245.1<br/>철분(mg) : 4.6,20250409
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20250403,60.00,김가루밥 <br/>가쓰오브시국 (5.6.9.13)<br/>콩나물무침 (5)<br/>떡볶이(소스) (1.5.6.13)<br/>치킨팝+소스 (1.2.5.6.12.13.15.16)<br/>깍두기 (9),닭고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>비고 : 어묵(연육):국산,1165.7 Kcal,탄수화물(g) : 199.5<br/>단백질(g) : 40.3<br/>지방(g) : 24.4<br/>비타민A(R.E) : 205.2<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 10.6<br/>칼슘(mg) : 176.5<br/>철분(mg) : 3.1,20250410
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20250404,45.00,백미밥 <br/>설렁탕&소면 (5.6.13.16)<br/>녹두전 (2.5.6.9.10.12.16)<br/>오징어초무침g (5.6.13.17)<br/>배추김치 (9)<br/>수제양파고추장아찌 (5.6.18),쇠고기(종류) : 국내산(육우)<br/>돼지고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>오징어 : 국내산,819.0 Kcal,탄수화물(g) : 113.1<br/>단백질(g) : 42.0<br/>지방(g) : 19.1<br/>비타민A(R.E) : 27.6<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 18.9<br/>칼슘(mg) : 112.6<br/>철분(mg) : 3.5,20250411
B10,서울특별시교육청,7010073,당곡고등학교,3,석식,20250407,50.00,백미밥 <br/>닭곰탕 (13.15)<br/>사과치커리생채 <br/>오징어야채볶음(링) (5.6.13.17.18)<br/>육원전 (1.2.5.6.10.15.16)<br/>배추김치 (9),돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>오징어 : 국내산,1663.5 Kcal,탄수화물(g) : 230.8<br/>단백질(g) : 93.1<br/>지방(g) : 38.5<br/>비타민A(R.E) : 1134.0<br/>티아민(mg) : 2.4<br/>리보플라빈(mg) : 2.1<br/>비타민C(mg) : 18.1<br/>칼슘(mg) : 408.3<br/>철분(mg) : 10.2,20250414
